,road,chainage,lrp,lat,lon,gap,type,name,model_type,length,id,condition,road_name,bridge_length,road_id,road_id_sliced
757,N1,309.059,LRP313c,21.9590833,92.0653889,,Culvert,bridge,bridge,372.0000000000141,1000757,A,Unknown,13.64,N1LRP313c,N1LRP313
758,N1,309.411,LRP314,21.9578333,92.0665833,,KmPost,link,link,351.99999999997544,1000758,,Unknown,,N1LRP314,N1LRP314
759,N1,309.496,LRP314a,21.9569167,92.0673327,,Culvert,bridge,bridge,84.99999999997954,1000759,A,Unknown,9.3,N1LRP314a,N1LRP314
760,N1,310.017,LRP314b,21.9516111,92.0678604,BS,Bridge,bridge,bridge,521.000000000015,1000760,A,Unknown,9.3,N1LRP314b,N1LRP314
761,N1,310.038,LRP314c,21.9514444,92.0678604,BE,Bridge,link,link,21.000000000015007,1000761,,Unknown,,N1LRP314c,N1LRP314
762,N1,310.341,LRP315,21.9489441,92.0675271,,KmPost,link,link,302.99999999999727,1000762,,Unknown,,N1LRP315,N1LRP315
763,N1,310.802,LRP315a,21.9446663,92.0668049,,Culvert,bridge,bridge,461.00000000001273,1000763,A,Unknown,3.0,N1LRP315a,N1LRP315
764,N1,311.341,LRP316,21.940583,92.0643889,,KmPost,link,link,538.9999999999873,1000764,,Unknown,,N1LRP316,N1LRP316
765,N1,311.956,LRP316a,21.9354441,92.0623056,,Culvert,bridge,bridge,615.0000000000091,1000765,A,Unknown,3.0,N1LRP316a,N1LRP316
766,N1,312.209,LRP316b,21.9333608,92.0614167,,Culvert,bridge,bridge,252.9999999999859,1000766,A,Unknown,3.0,N1LRP316b,N1LRP316
767,N1,312.366,LRP317,21.9322216,92.06075,,KmPost,link,link,156.99999999998226,1000767,,Unknown,,N1LRP317,N1LRP317
768,N1,312.444,LRP317a,21.931666,92.0603611,,Culvert,bridge,bridge,78.00000000003138,1000768,C,Unknown,56.2,N1LRP317a,N1LRP317
769,N1,312.708,LRP317b,21.9296104,92.0592778,,Culvert,bridge,bridge,264.00000000001,1000769,A,Unknown,56.4,N1LRP317b,N1LRP317
770,N1,313.381,LRP318,21.9235827,92.0585,,KmPost / KmPost,link,link,672.999999999945,1000770,,Unknown,,N1LRP318,N1LRP318
771,N1,313.966,LRP318a,21.9177216,92.0597778,,Culvert,bridge,bridge,585.0000000000364,1000771,A,Unknown,14.3,N1LRP318a,N1LRP318
772,N1,314.269,LRP318b,21.9160833,92.0601389,,Culvert,bridge,bridge,302.99999999999727,1000772,A,Unknown,2.1,N1LRP318b,N1LRP318
773,N1,314.416,LRP319,21.9148333,92.0604722,,KmPost,link,link,146.99999999999136,1000773,,Unknown,,N1LRP319,N1LRP319
774,N1,314.639,LRP319a,21.9128611,92.0606667,,Culvert,bridge,bridge,223.0000000000132,1000774,A,Unknown,4.5,N1LRP319a,N1LRP319
775,N1,315.15,LRP319b,21.9083889,92.0605278,,Culvert,bridge,bridge,510.99999999996726,1000775,A,Unknown,3.0,N1LRP319b,N1LRP319
776,N1,315.42,LRP320,21.9059444,92.0609167,,KmPost,link,link,270.00000000003865,1000776,,Unknown,,N1LRP320,N1LRP320
777,N1,315.728,LRP320a,21.9031667,92.0611667,,"SideRoad,Left",link,link,307.9999999999927,1000777,,Unknown,,N1LRP320a,N1LRP320
778,N1,316.293,LRP321,21.8969997,92.0612222,,KmPost,link,link,564.9999999999977,1000778,,Unknown,,N1LRP321,N1LRP321
779,N1,316.356,LRP321a,21.89646793301105,92.06108684571824,,"SideRoad,Right",link,link,62.99999999998818,1000779,,Unknown,,N1LRP321a,N1LRP321
780,N1,317.017,LRP321b,21.8908886,92.0596667,,Culvert,bridge,bridge,661.0000000000014,1000780,C,Unknown,45.0,N1LRP321b,N1LRP321
781,N1,317.299,LRP322,21.8883886,92.0600833,,KmPost,link,link,281.99999999998226,1000781,,Unknown,,N1LRP322,N1LRP322
782,N1,318.132,LRP322a,21.8810271,92.0589722,,Culvert,bridge,bridge,833.0000000000268,1000782,A,Unknown,14.0,N1LRP322a,N1LRP322
783,N1,318.311,LRP323,21.879416,92.0590833,,KmPost,link,link,178.99999999997362,1000783,,Unknown,,N1LRP323,N1LRP323
784,N1,318.819,LRP323a,21.874916,92.0591111,,Culvert,bridge,bridge,508.0000000000382,1000784,A,Unknown,14.0,N1LRP323a,N1LRP323
785,N1,319.32,LRP324,21.8704993,92.0591389,,KmPost,link,link,500.99999999997635,1000785,,Unknown,,N1LRP324,N1LRP324
786,N1,320.227,LRP324a,21.8625,92.0595,,Culvert,bridge,bridge,906.9999999999823,1000786,,Unknown,,N1LRP324a,N1LRP324
787,N1,320.32,LRP325,21.8616389,92.0596111,,KmPost,link,link,93.00000000001774,1000787,,Unknown,,N1LRP325,N1LRP325
788,N1,320.542,LRP325a,21.8597222,92.0602778,BS,Bridge,bridge,bridge,221.99999999998,1000788,A,Unknown,20.6,N1LRP325a,N1LRP325
789,N1,320.601,LRP325b,21.8592222,92.0604444,BE,Bridge,link,link,59.00000000002592,1000789,,Unknown,,N1LRP325b,N1LRP325
790,N1,321.325,LRP326,21.85275,92.0609722,,KmPost,link,link,723.9999999999895,1000790,,Unknown,,N1LRP326,N1LRP326
791,N1,321.346,LRP326a,21.8526111,92.0609722,,Culvert,bridge,bridge,21.000000000015007,1000791,B,Unknown,14.2,N1LRP326a,N1LRP326
792,N1,321.575,LRP326b,21.8505,92.0609444,,Culvert,bridge,bridge,228.999999999985,1000792,B,Unknown,14.2,N1LRP326b,N1LRP326
793,N1,322.34,LRP327,21.8441386,92.0628056,,KmPost,link,link,764.9999999999864,1000793,,Unknown,,N1LRP327,N1LRP327
794,N1,322.553,LRP327a,21.842583,92.0638611,,Culvert,bridge,bridge,213.00000000002228,1000794,A,Unknown,15.7,N1LRP327a,N1LRP327
795,N1,322.875,LRP327b,21.8399719,92.0651389,,Culvert,bridge,bridge,322.00000000000273,1000795,A,Unknown,15.7,N1LRP327b,N1LRP327
796,N1,323.357,LRP328,21.8363052,92.067416,,KmPost,link,link,482.00000000002774,1000796,,Unknown,,N1LRP328,N1LRP328
797,N1,323.671,LRP328a,21.8336663,92.0684438,,Culvert,bridge,bridge,313.99999999996453,1000797,D,Unknown,294.15,N1LRP328a,N1LRP328
798,N1,323.842,LRP328b,21.8322216,92.0689993,,"SideRoad,Right",link,link,170.99999999999227,1000798,,Unknown,,N1LRP328b,N1LRP328
799,N1,324.324,LRP329,21.8280827,92.0712771,,KmPost,link,link,482.00000000002774,1000799,,Unknown,,N1LRP329,N1LRP329
800,N1,324.618,LRP329a,21.8256938,92.0723882,BS,Bridge,bridge,bridge,293.9999999999827,1000800,,Unknown,,N1LRP329a,N1LRP329
801,N1,324.666,LRP329b,21.8252771,92.0725549,BE,Bridge,link,link,48.00000000000182,1000801,,Unknown,,N1LRP329b,N1LRP329
802,N1,325.183,LRP329c,21.8208882,92.0741104,,Culvert,bridge,bridge,516.9999999999959,1000802,,Unknown,,N1LRP329c,N1LRP329
803,N1,325.332,LRP330,21.8195271,92.0741382,,KmPost,link,link,149.0000000000009,1000803,,Unknown,,N1LRP330,N1LRP330
804,N1,325.513,LRP330a,21.8179716,92.073916,,Culvert,bridge,bridge,180.99999999998317,1000804,,Unknown,,N1LRP330a,N1LRP330
805,N1,326.344,LRP331,21.8119444,92.0776382,,KmPost,link,link,831.0000000000173,1000805,,Unknown,,N1LRP331,N1LRP331
806,N1,327.188,LRP331a,21.8045278,92.077166,,"SideRoad,Right",link,link,843.9999999999941,1000806,,Unknown,,N1LRP331a,N1LRP331
807,N1,327.344,LRP331b,21.8031389,92.0772493,BS,Bridge,bridge,bridge,156.0000000000059,1000807,B,Unknown,9.3,N1LRP331b,N1LRP331
808,N1,327.359,LRP331c,21.8030278,92.0772771,BE,Bridge,link,link,14.999999999986358,1000808,,Unknown,,N1LRP331c,N1LRP331
809,N1,327.369,LRP332,21.8029167,92.0772771,,KmPost,link,link,10.000000000047748,1000809,,Unknown,,N1LRP332,N1LRP332
810,N1,328.362,LRP333,21.7941941,92.0783882,,KmPost,link,link,992.999999999995,1000810,,Unknown,,N1LRP333,N1LRP333
811,N1,329.137,LRP333a,21.7873886,92.0788882,,Culvert,bridge,bridge,774.9999999999773,1000811,A,Unknown,12.6,N1LRP333a,N1LRP333
812,N1,329.237,LRP333b,21.7864997,92.0790271,,Culvert,bridge,bridge,100.00000000002274,1000812,A,Unknown,12.6,N1LRP333b,N1LRP333
813,N1,329.375,LRP334,21.7853052,92.079166,,KmPost,link,link,137.9999999999768,1000813,,Unknown,,N1LRP334,N1LRP334
814,N1,329.555,LRP334a,21.7836941,92.0792771,,Culvert,bridge,bridge,180.00000000000682,1000814,,Unknown,,N1LRP334a,N1LRP334
815,N1,330.374,LRP335,21.7782493,92.0840552,,KmPost,link,link,819.0000000000168,1000815,,Unknown,,N1LRP335,N1LRP335
816,N1,330.454,LRP335a,21.7776382,92.0843886,,Culvert,bridge,bridge,79.99999999998408,1000816,A,Unknown,12.8,N1LRP335a,N1LRP335
817,N1,330.679,LRP335b,21.7758049,92.0851108,,Culvert,bridge,bridge,224.9999999999659,1000817,A,Unknown,12.8,N1LRP335b,N1LRP335
818,N1,330.874,LRP335c,21.7737216,92.0840552,,CrossRoad,link,link,195.00000000005002,1000818,,Unknown,,N1LRP335c,N1LRP335
819,N1,331.009,LRP335d,21.7732771,92.0837219,,Culvert,bridge,bridge,134.9999999999909,1000819,A,Unknown,12.8,N1LRP335d,N1LRP335
820,N1,331.302,LRP336,21.7713049,92.0818327,,KmPost,link,link,293.00000000000637,1000820,,Unknown,,N1LRP336,N1LRP336
821,N1,331.326,LRP336a,21.7711938,92.0816382,BS,Bridge,bridge,bridge,24.00000000000091,1000821,A,Unknown,9.3,N1LRP336a,N1LRP336
822,N1,331.637,LRP336b,21.7693327,92.079416,BE,Bridge,link,link,310.9999999999786,1000822,,Unknown,,N1LRP336b,N1LRP336
823,N1,332.066,LRP336c,21.7664722,92.0767771,,"SideRoad,Right",link,link,428.9999999999736,1000823,,Unknown,,N1LRP336c,N1LRP336
824,N1,332.302,LRP337,21.7646389,92.075916,,KmPost,link,link,236.00000000004684,1000824,,Unknown,,N1LRP337,N1LRP337
825,N1,332.877,LRP337a,21.7596389,92.0764993,,"SideRoad,Right",link,link,574.9999999999886,1000825,,Unknown,,N1LRP337a,N1LRP337
826,N1,333.43,LRP338,21.7546944,92.0770271,,KmPost,link,link,552.9999999999973,1000826,,Unknown,,N1LRP338,N1LRP338
827,N1,334.432,LRP339,21.7466386,92.080916,,KmPost,link,link,1002.0000000000095,1000827,,Unknown,,N1LRP339,N1LRP339
828,N1,335.297,LRP339a,21.7392497,92.0828604,,Culvert,bridge,bridge,865.0000000000091,1000828,C,Unknown,58.57,N1LRP339a,N1LRP339
829,N1,335.438,LRP340,21.738083,92.0834163,,KmPost,link,link,140.9999999999627,1000829,,Unknown,,N1LRP340,N1LRP340
830,N1,335.489,LRP340a,21.7376386,92.0834719,,Culvert,bridge,bridge,50.99999999998772,1000830,A,Unknown,3.5,N1LRP340a,N1LRP340
831,N1,336.169,LRP340b,21.7315827,92.0838052,,Culvert,bridge,bridge,680.0000000000068,1000831,A,Unknown,3.5,N1LRP340b,N1LRP340
832,N1,336.35,LRP340c,21.7299993,92.083833,BS,Bridge,bridge,bridge,181.00000000004002,1000832,A,Unknown,3.5,N1LRP340c,N1LRP340
833,N1,336.389,LRP340d,21.7296382,92.083833,BE,Bridge,link,link,38.99999999998727,1000833,,Unknown,,N1LRP340d,N1LRP340
834,N1,336.458,LRP341,21.7290271,92.0838608,,KmPost,link,link,69.00000000001683,1000834,,Unknown,,N1LRP341,N1LRP341
835,N1,337.147,LRP341a,21.7229438,92.0834719,,Culvert,bridge,bridge,688.9999999999645,1000835,C,Unknown,54.03,N1LRP341a,N1LRP341
836,N1,337.31,LRP341b,21.7215549,92.0830827,,"SideRoad,Left",link,link,163.0000000000109,1000836,,Unknown,,N1LRP341b,N1LRP341
837,N1,337.458,LRP342,21.7204716,92.0822493,,KmPost,link,link,148.00000000002456,1000837,,Unknown,,N1LRP342,N1LRP342
838,N1,337.878,LRP342a,21.7169438,92.0824993,,Culvert,bridge,bridge,419.9999999999591,1000838,C,Unknown,60.03,N1LRP342a,N1LRP342
839,N1,338.491,LRP343,21.7120833,92.0821104,,KmPost,link,link,612.9999999999995,1000839,,Unknown,,N1LRP343,N1LRP343
840,N1,339.018,LRP343a,21.7080278,92.0800549,,Culvert,bridge,bridge,526.9999999999868,1000840,,Unknown,,N1LRP343a,N1LRP343
841,N1,339.507,LRP344,21.7040556,92.0788604,,KmPost,link,link,489.00000000003274,1000841,,Unknown,,N1LRP344,N1LRP344
842,N1,339.817,LRP344a,21.7013611,92.0783882,,Culvert,bridge,bridge,310.0000000000023,1000842,,Unknown,,N1LRP344a,N1LRP344
843,N1,340.515,LRP345,21.6957497,92.0805827,,KmPost,link,link,697.9999999999791,1000843,,Unknown,,N1LRP345,N1LRP345
844,N1,341.527,LRP346,21.6868608,92.0800827,,KmPost,link,link,1012.0000000000005,1000844,,Unknown,,N1LRP346,N1LRP346
845,N1,342.527,LRP347,21.678416,92.0770827,,KmPost,link,link,1000.0,1000845,,Unknown,,N1LRP347,N1LRP347
846,N1,342.944,LRP347a,21.6747493,92.0766104,BS,Bridge,bridge,bridge,417.00000000003,1000846,A,Unknown,7.0,N1LRP347a,N1LRP347
847,N1,343.006,LRP347b,21.6742216,92.0765549,BE,Bridge,link,link,61.99999999995498,1000847,,Unknown,,N1LRP347b,N1LRP347
848,N1,343.429,LRP347c,21.6704438,92.0762771,,Culvert,bridge,bridge,423.0000000000018,1000848,A,Unknown,7.0,N1LRP347c,N1LRP347
849,N1,343.463,LRP348,21.6695549,92.0760549,,KmPost,link,link,34.00000000004866,1000849,,Unknown,,N1LRP348,N1LRP348
850,N1,343.559,LRP348a,21.6688327,92.0759438,,"SideRoad,Left",link,link,96.00000000000364,1000850,,Unknown,,N1LRP348a,N1LRP348
851,N1,344.325,LRP348b,21.6618889,92.074916,,Culvert,bridge,bridge,765.9999999999627,1000851,A,Unknown,14.0,N1LRP348b,N1LRP348
852,N1,344.468,LRP349,21.6606111,92.0750827,,KmPost,link,link,143.0000000000291,1000852,,Unknown,,N1LRP349,N1LRP349
853,N1,344.644,LRP349a,21.6590556,92.0751382,BS,Bridge,bridge,bridge,175.99999999998772,1000853,A,Unknown,1.4,N1LRP349a,N1LRP349
854,N1,344.7,LRP349b,21.653,92.0751382,BE,Bridge,link,link,55.999999999983174,1000854,,Unknown,,N1LRP349b,N1LRP349
855,N1,345.484,LRP350,21.6518056,92.0737771,,KmPost,link,link,783.9999999999918,1000855,,Unknown,,N1LRP350,N1LRP350
856,N1,345.721,LRP350a,21.6497219,92.0733049,BS,Bridge,bridge,bridge,237.0000000000232,1000856,A,Unknown,2.5,N1LRP350a,N1LRP350
857,N1,345.783,LRP350b,21.6491941,92.0733049,BE,Bridge,link,link,62.00000000001182,1000857,,Unknown,,N1LRP350b,N1LRP350
858,N1,345.801,LRP350c,21.649083,92.0733049,,Bridge,bridge,bridge,17.99999999997226,1000858,A,Unknown,2.5,N1LRP350c,N1LRP350
859,N1,346.052,LRP350d,21.6468052,92.0733604,,Culvert,bridge,bridge,251.0000000000332,1000859,A,Unknown,2.5,N1LRP350d,N1LRP350
860,N1,346.499,LRP351,21.6428608,92.0732216,,KmPost,link,link,447.00000000000273,1000860,,Unknown,,N1LRP351,N1LRP351
861,N1,347.517,LRP352,21.634833,92.0770271,,KmPost,link,link,1017.9999999999723,1000861,,Unknown,,N1LRP352,N1LRP352
862,N1,348.545,LRP353,21.6259716,92.0773882,,KmPost,link,link,1028.00000000002,1000862,,Unknown,,N1LRP353,N1LRP353
863,N1,349.279,LRP353a,21.6213604,92.0724438,,Culvert,bridge,bridge,733.9999999999804,1000863,A,Unknown,4.8,N1LRP353a,N1LRP353
864,N1,349.545,LRP354,21.6197771,92.0705271,,KmPost,link,link,266.00000000001955,1000864,,Unknown,,N1LRP354,N1LRP354
865,N1,349.944,LRP354a,21.617166,92.0679993,BS,Bridge,bridge,bridge,399.0000000000009,1000865,A,Unknown,46.0,N1LRP354a,N1LRP354
866,N1,349.995,LRP354b,21.6167771,92.0678049,BE,Bridge,link,link,50.99999999998772,1000866,,Unknown,,N1LRP354b,N1LRP354
867,N1,350.054,LRP354c,21.6150556,92.0667771,,"SideRoad,Right",link,link,58.99999999996908,1000867,,Unknown,,N1LRP354c,N1LRP354
868,N1,350.169,LRP355,21.61225,92.0652222,,KmPost,link,link,115.0000000000091,1000868,,Unknown,,N1LRP355,N1LRP355
869,N1,350.309,LRP355a,21.610086825,92.06399479375,,Culvert,bridge,bridge,140.0000000000432,1000869,,Unknown,,N1LRP355a,N1LRP355
870,N1,350.489,LRP355b,21.6073056,92.0624167,,Culvert,bridge,bridge,179.99999999994998,1000870,,Unknown,,N1LRP355b,N1LRP355
871,N1,351.286,LRP356,21.6039167,92.0619444,,KmPost,link,link,797.0000000000255,1000871,,Unknown,,N1LRP356,N1LRP356
872,N1,351.343,LRP356a,21.603029505025123,92.061920540201,,Culvert,bridge,bridge,57.00000000001637,1000872,,Unknown,,N1LRP356a,N1LRP356
873,N1,351.684,LRP356b,21.5977219,92.0617778,,Culvert,bridge,bridge,341.0000000000082,1000873,,Unknown,,N1LRP356b,N1LRP356
874,N1,352.286,LRP357,21.5951108,92.0611944,,KmPost,link,link,601.9999999999754,1000874,,Unknown,,N1LRP357,N1LRP357
875,N1,352.368,LRP357a,21.59379884019608,92.06161870980392,,Culvert,bridge,bridge,81.99999999999363,1000875,A,Unknown,14.0,N1LRP357a,N1LRP357
876,N1,352.694,LRP357b,21.588583,92.0633056,,Culvert,bridge,bridge,326.0000000000218,1000876,A,Unknown,14.0,N1LRP357b,N1LRP357
877,N1,353.198,LRP358,21.5875274,92.0650278,,KmPost,link,link,503.99999999996226,1000877,,Unknown,,N1LRP358,N1LRP358
878,N1,353.298,LRP358a,21.5861941,92.0650278,,Culvert,bridge,bridge,100.00000000002274,1000878,A,Unknown,3.0,N1LRP358a,N1LRP358
879,N1,353.466,LRP358b,21.584833,92.0652222,,Culvert,bridge,bridge,168.00000000000637,1000879,A,Unknown,2.5,N1LRP358b,N1LRP358
880,N1,354.197,LRP359,21.5791938,92.0668049,,KmPost,link,link,730.9999999999945,1000880,,Unknown,,N1LRP359,N1LRP359
881,N1,354.326,LRP359a,21.5769993,92.0697216,,Culvert,bridge,bridge,129.0000000000191,1000881,A,Unknown,7.5,N1LRP359a,N1LRP359
882,N1,355.167,LRP360,21.5717216,92.0718049,,KmPost,link,link,840.9999999999513,1000882,,Unknown,,N1LRP360,N1LRP360
883,N1,355.861,LRP360a,21.564,92.0702493,,Culvert,bridge,bridge,694.0000000000168,1000883,A,Unknown,14.0,N1LRP360a,N1LRP360
884,N1,356.187,LRP361,21.5629444,92.0700271,,KmPost,link,link,326.0000000000218,1000884,,Unknown,,N1LRP361,N1LRP361
885,N1,356.322,LRP361a,21.5618056,92.0696382,,Culvert,bridge,bridge,134.9999999999909,1000885,,Unknown,,N1LRP361a,N1LRP361
886,N1,356.443,LRP361b,21.5608333,92.0692771,,Culvert,bridge,bridge,120.9999999999809,1000886,,Unknown,,N1LRP361b,N1LRP361
887,N1,357.189,LRP362,21.5555,92.0679716,,KmPost,link,link,746.0000000000377,1000887,,Unknown,,N1LRP362,N1LRP362
888,N1,357.385,LRP362a,21.5553056,92.067916,BS,Bridge,bridge,bridge,195.99999999996953,1000888,,Unknown,,N1LRP362a,N1LRP362
889,N1,357.437,LRP362b,21.5548889,92.0678049,BE,Bridge,link,link,52.00000000002092,1000889,,Unknown,,N1LRP362b,N1LRP362
890,N1,357.86,LRP362c,21.5484719,92.0670827,BS,Bridge,bridge,bridge,423.0000000000018,1000890,,Unknown,,N1LRP362c,N1LRP362
891,N1,357.906,LRP362d,21.548083,92.0670271,BE,Bridge,link,link,45.99999999999227,1000891,,Unknown,,N1LRP362d,N1LRP362
892,N1,358.089,LRP363,21.546583,92.0668327,,KmPost,link,link,182.99999999999272,1000892,,Unknown,,N1LRP363,N1LRP363
893,N1,358.976,LRP364,21.538333,92.0639722,,KmPost,link,link,887.0000000000005,1000893,,Unknown,,N1LRP364,N1LRP364
894,N1,359.992,LRP365,21.5294993,92.0650278,,KmPost,link,link,1016.0000000000196,1000894,,Unknown,,N1LRP365,N1LRP365
895,N1,360.025,LRP365a,21.5283049,92.0650833,,Culvert,bridge,bridge,32.99999999995862,1000895,B,Unknown,14.0,N1LRP365a,N1LRP365
896,N1,360.237,LRP365b,21.5264716,92.0651944,,Culvert,bridge,bridge,212.00000000004593,1000896,B,Unknown,14.0,N1LRP365b,N1LRP365
897,N1,360.581,LRP365c,21.5234716,92.0656111,BS,Bridge,bridge,bridge,343.9999999999941,1000897,B,Unknown,14.0,N1LRP365c,N1LRP365
898,N1,360.601,LRP365d,21.5233049,92.0656389,BE,Bridge,link,link,19.99999999998181,1000898,,Unknown,,N1LRP365d,N1LRP365
899,N1,360.74,LRP365e,21.5220827,92.0658611,,Culvert,bridge,bridge,139.00000000001,1000899,B,Unknown,14.0,N1LRP365e,N1LRP365
900,N1,360.902,LRP366,21.520666,92.0661667,,KmPost,link,link,161.99999999997772,1000900,,Unknown,,N1LRP366,N1LRP366
901,N1,361.457,LRP366a,21.5161111,92.068166,,Culvert,bridge,bridge,555.0000000000068,1000901,,Unknown,,N1LRP366a,N1LRP366
902,N1,361.881,LRP366b,21.5126944,92.0698604,,Culvert,bridge,bridge,423.9999999999782,1000902,,Unknown,,N1LRP366b,N1LRP366
903,N1,361.908,LRP367,21.5125556,92.0699438,,KmPost,link,link,27.000000000043656,1000903,,Unknown,,N1LRP367,N1LRP367
904,N1,362.42,LRP367a,21.5083889,92.0717493,,Culvert,bridge,bridge,512.0000000000005,1000904,A,Unknown,9.2,N1LRP367a,N1LRP367
905,N1,362.624,LRP367b,21.5069722,92.072916,,Culvert,bridge,bridge,204.00000000000773,1000905,A,Unknown,9.2,N1LRP367b,N1LRP367
906,N1,362.908,LRP368,21.505,92.0745549,,KmPost,link,link,283.9999999999918,1000906,,Unknown,,N1LRP368,N1LRP368
907,N1,363.819,LRP368a,21.4974719,92.0765549,,Culvert,bridge,bridge,911.0000000000014,1000907,A,Unknown,1.5,N1LRP368a,N1LRP368
908,N1,363.908,LRP369,21.4968608,92.0769438,,KmPost,link,link,88.99999999999864,1000908,,Unknown,,N1LRP369,N1LRP369
909,N1,363.956,LRP369a,21.4964441,92.077166,,Culvert,bridge,bridge,48.00000000000182,1000909,A,Unknown,3.0,N1LRP369a,N1LRP369
910,N1,364.861,LRP370,21.4901941,92.0818049,,KmPost,link,link,904.9999999999727,1000910,,Unknown,,N1LRP370,N1LRP370
911,N1,365.847,LRP371,21.4870274,92.0898052,,KmPost,link,link,985.99999999999,1000911,,Unknown,,N1LRP371,N1LRP371
912,N1,366.121,LRP371a,21.4851386,92.091333,,Culvert,bridge,bridge,274.0000000000009,1000912,A,Unknown,8.2,N1LRP371a,N1LRP371
913,N1,366.821,LRP372,21.4793604,92.0938886,,KmPost,link,link,700.0000000000455,1000913,,Unknown,,N1LRP372,N1LRP372
914,N1,367.179,LRP372a,21.4767771,92.0957497,,Culvert,bridge,bridge,357.99999999994725,1000914,A,Unknown,12.4,N1LRP372a,N1LRP372
915,N1,367.429,LRP372b,21.4750549,92.0971663,,Culvert,bridge,bridge,250.0,1000915,A,Unknown,12.4,N1LRP372b,N1LRP372
916,N1,367.951,LRP373,21.4713604,92.0997497,,KmPost,link,link,522.0000000000482,1000916,,Unknown,,N1LRP373,N1LRP373
917,N1,367.972,LRP373a,21.4712216,92.0998886,BS,Bridge,bridge,bridge,20.999999999958163,1000917,A,Unknown,2.0,N1LRP373a,N1LRP373
918,N1,368.031,LRP373b,21.4708049,92.1002222,BE,Bridge,link,link,59.00000000002592,1000918,,Unknown,,N1LRP373b,N1LRP373
919,N1,368.565,LRP373c,21.4667216,92.1025,,Culvert,bridge,bridge,533.9999999999918,1000919,A,Unknown,2.0,N1LRP373c,N1LRP373
920,N1,368.932,LRP374,21.4635833,92.1029167,,KmPost,link,link,367.00000000001864,1000920,,Unknown,,N1LRP374,N1LRP374
921,N1,369.901,LRP375,21.4564722,92.1038056,,KmPost,link,link,968.9999999999941,1000921,,Unknown,,N1LRP375,N1LRP375
922,N1,370.281,LRP375a,21.4545,92.10075,,Culvert,bridge,bridge,379.99999999999545,1000922,A,Unknown,13.0,N1LRP375a,N1LRP375
923,N1,370.703,LRP375b,21.4512778,92.0994441,,Culvert,bridge,bridge,421.9999999999686,1000923,A,Unknown,13.0,N1LRP375b,N1LRP375
924,N1,370.925,LRP376,21.4496108,92.0994997,,KmPost,link,link,222.00000000003683,1000924,,Unknown,,N1LRP376,N1LRP376
925,N1,370.982,LRP376a,21.4494719,92.0995274,,"SideRoad,Left",link,link,57.00000000001637,1000925,,Unknown,,N1LRP376a,N1LRP376
926,N1,371.58,LRP376b,21.443833,92.1014167,,Culvert,bridge,bridge,597.9999999999563,1000926,A,Unknown,9.2,N1LRP376b,N1LRP376
927,N1,371.804,LRP376c,21.4421663,92.1008611,BS,Bridge,bridge,bridge,223.99999999998954,1000927,A,Unknown,9.2,N1LRP376c,N1LRP376
928,N1,371.86,LRP376d,21.4417497,92.1006667,BE,Bridge,link,link,56.00000000004002,1000928,,Unknown,,N1LRP376d,N1LRP376
929,N1,371.922,LRP377,21.4413608,92.1003611,,KmPost,link,link,62.00000000001182,1000929,,Unknown,,N1LRP377,N1LRP377
930,N1,372.389,LRP377a,21.4375552,92.0984997,,Culvert,bridge,bridge,466.99999999998454,1000930,C,Unknown,136.3,N1LRP377a,N1LRP377
931,N1,372.733,LRP377b,21.434583,92.0973886,,Culvert,bridge,bridge,343.9999999999941,1000931,A,Unknown,148.5,N1LRP377b,N1LRP377
932,N1,372.882,LRP378,21.4334441,92.0969997,,KmPost,link,link,149.0000000000009,1000932,,Unknown,,N1LRP378,N1LRP378
933,N1,373.167,LRP378a,21.4310271,92.0961941,,Culvert,bridge,bridge,284.99999999996817,1000933,C,Unknown,4.5,N1LRP378a,N1LRP378
934,N1,373.396,LRP378b,21.4290271,92.0954997,,Culvert,bridge,bridge,229.00000000004184,1000934,C,Unknown,11.3,N1LRP378b,N1LRP378
935,N1,373.475,LRP378c,21.4284993,92.0951941,,"SideRoad,Left",link,link,79.00000000000773,1000935,,Unknown,,N1LRP378c,N1LRP378
936,N1,373.588,LRP378d,21.4283604,92.0941663,,Culvert,bridge,bridge,112.99999999999955,1000936,C,Unknown,4.5,N1LRP378d,N1LRP378
937,N1,373.872,LRP379,21.4281104,92.0914719,,KmPost,link,link,283.9999999999918,1000937,,Unknown,,N1LRP379,N1LRP379
938,N1,374.063,LRP379a,21.427916,92.0896108,BS,Bridge,bridge,bridge,190.99999999997408,1000938,C,Unknown,2.4,N1LRP379a,N1LRP379
939,N1,374.088,LRP379b,21.4278882,92.0893886,BE,Bridge,link,link,25.000000000034106,1000939,,Unknown,,N1LRP379b,N1LRP379
940,N1,374.649,LRP379c,21.4271104,92.084083,,Culvert,bridge,bridge,560.9999999999786,1000940,C,Unknown,8.1,N1LRP379c,N1LRP379
941,N1,374.856,LRP380,21.4269716,92.0821104,,KmPost,link,link,206.99999999999363,1000941,,Unknown,,N1LRP380,N1LRP380
942,N1,375.032,LRP380a,21.4267771,92.0804716,,Culvert,bridge,bridge,175.99999999998772,1000942,A,Unknown,10.9,N1LRP380a,N1LRP380
943,N1,375.416,LRP380b,21.4264716,92.0767771,,Culvert,bridge,bridge,384.00000000001455,1000943,A,Unknown,10.9,N1LRP380b,N1LRP380
